classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::search::MultiPhraseQuery ; 13 ; 3 ; 0 ; 6 ; 96.0 ; 20.0 ; 7.38462 ; 51.0 ; 18.0 ; 3.92308 ; 45.0 ; 20.0 ; 3.46154 ; 208.429 ; 63.8229 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldNormModifier ; 4 ; 0 ; 0 ; 3 ; 7.0 ; 5.0 ; 1.75 ; 7.0 ; 3.0 ; 1.75 ; 0.0 ; 2.0 ; 0.0 ; 94.0 ; 26.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::nl::WordlistLoader ; 2 ; 0 ; 0 ; 2 ; 2 ; 1 ; 1.0 ; 2 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 239.143 ; 0.142857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::BitUtil ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 35.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::miscellaneous::SingleTokenTokenStream ; 2 ; 0 ; 0 ; 2 ; 9.0 ; 8.0 ; 4.5 ; 6.0 ; 5.0 ; 3.0 ; 3.0 ; 3.0 ; 1.5 ; 14.0 ; 6.22222 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::LevensteinDistance ; 2 ; 0 ; 0 ; 2 ; 3.0 ; 2.0 ; 1.5 ; 3.0 ; 2.0 ; 1.5 ; 0.0 ; 0.0 ; 0.0 ; 16.0 ; 0.047619 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::miscellaneous::EmptyTokenStream ; 2 ; 0 ; 0 ; 2 ; 3.0 ; 2.0 ; 1.5 ; 13.0 ; 12.0 ; 6.5 ; -10.0 ; 0 ; -5.0 ; 14.0 ; 4.66667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::ToStringUtils ; 4 ; 0 ; 0 ; 4 ; 9.0 ; 6.0 ; 2.25 ; 6.0 ; 5.0 ; 1.5 ; 3.0 ; 2.0 ; 0.75 ; 153.571 ; 54.3492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FreqProxFieldMergeState ; 2 ; 0 ; 1 ; 1 ; 17.0 ; 16.0 ; 8.5 ; 9.0 ; 8.0 ; 4.5 ; 8.0 ; 8.0 ; 4.0 ; 11.7143 ; 2.42017 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTermDocumentInformation ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 29.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::WhitespaceAnalyzer ; 5 ; 0 ; 0 ; 3 ; 32.0 ; 13.0 ; 6.4 ; 58.0 ; 51.0 ; 11.6 ; -26.0 ; 11.0 ; -5.2 ; 349.857 ; 193.83 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SpanQueryFilter ; 3 ; 0 ; 0 ; 3 ; 5.0 ; 4.0 ; 1.66667 ; 6.0 ; 4.0 ; 2.0 ; -1.0 ; 0.0 ; -0.333333 ; 64.0 ; 22.7429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::FieldSettings ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 14.5714 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultipleTermPositions ; 12 ; 1 ; 0 ; 6 ; 223.0 ; 160.0 ; 18.5833 ; 318.0 ; 199.0 ; 26.5 ; -95.0 ; 18.0 ; -7.91667 ; 324.857 ; 161.475 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::HyphenationCompoundWordTokenFilter ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 20.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::html::HTMLParserTokenManager ; 4 ; 1 ; 0 ; 4 ; 618.0 ; 431.0 ; 154.5 ; 343.0 ; 176.0 ; 85.75 ; 275.0 ; 255.0 ; 68.75 ; 264.857 ; 23.4621 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::utils::FileUtils ; 2 ; 0 ; 0 ; 2 ; 55.0 ; 54.0 ; 27.5 ; 55.0 ; 54.0 ; 27.5 ; 0.0 ; 0.0 ; 0.0 ; 90.5714 ; 11.0805 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumersPerField ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanScorer2 ; 11 ; 2 ; 0 ; 7 ; 212.0 ; 99.0 ; 19.2727 ; 132.0 ; 77.0 ; 12.0 ; 80.0 ; 23.0 ; 7.27273 ; 193.286 ; 67.0849 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetTask ; 6 ; 1 ; 0 ; 3 ; 54.0 ; 41.0 ; 9.0 ; 63.0 ; 41.0 ; 10.5 ; -9.0 ; 4.0 ; -1.5 ; 90.5714 ; 10.6905 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::NormsWriter ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::stats::Report ; 3 ; 0 ; 0 ; 2 ; 65.0 ; 63.0 ; 21.6667 ; 65.0 ; 63.0 ; 21.6667 ; 0.0 ; 0.0 ; 0.0 ; 90.5714 ; 11.0857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
com::sleepycat::db::DbHandleExtractor ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 194.143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DirectoryIndexReader ; 10 ; 0 ; 1 ; 3 ; 232.0 ; 65.0 ; 23.2 ; 23.0 ; 10.0 ; 2.3 ; 209.0 ; 62.0 ; 20.9 ; 54.8571 ; 26.8972 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::FloatFieldSource ; 3 ; 0 ; 0 ; 2 ; 3.0 ; 1.0 ; 1.0 ; 4.0 ; 2.0 ; 1.33333 ; -1.0 ; 0.0 ; -0.333333 ; 70.1429 ; 31.3333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Hit ; 10 ; 1 ; 0 ; 6 ; 43.0 ; 13.0 ; 4.3 ; 36.0 ; 9.0 ; 3.6 ; 7.0 ; 7.0 ; 0.7 ; 180.143 ; 43.7076 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ByteSliceReader ; 2 ; 0 ; 1 ; 1 ; 11.0 ; 10.0 ; 5.5 ; 4.0 ; 3.0 ; 2.0 ; 7.0 ; 7.0 ; 3.5 ; 30.0 ; 16.6234 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::fr::ElisionFilter ; 4 ; 1 ; 0 ; 3 ; 34.0 ; 28.0 ; 8.5 ; 24.0 ; 17.0 ; 6.0 ; 10.0 ; 11.0 ; 2.5 ; 66.7143 ; 51.0588 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::QualityQuery ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 62.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::DuplicateFilter ; 4 ; 0 ; 0 ; 3 ; 12.0 ; 7.0 ; 3.0 ; 9.0 ; 6.0 ; 2.25 ; 3.0 ; 2.0 ; 0.75 ; 53.1429 ; 27.3333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorAccessor ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.28571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexWriter ; 166 ; 35 ; 1 ; 14 ; 8602.0 ; 1221.0 ; 51.8193 ; 4215.0 ; 499.0 ; 25.3916 ; 4387.0 ; 722.0 ; 26.4277 ; 368.143 ; 296.037 ; 9 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::IndexFiles ; 9 ; 1 ; 0 ; 7 ; 83.0 ; 39.0 ; 9.22222 ; 81.0 ; 61.0 ; 9.0 ; 2.0 ; 8.0 ; 0.222222 ; 349.571 ; 134.069 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::DefaultEncoder ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1 ; 0.5 ; 2.0 ; 1.0 ; 1.0 ; -1.0 ; 0 ; -0.5 ; 191.429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ISOLatin1AccentFilter ; 5 ; 1 ; 0 ; 2 ; 175.0 ; 170.0 ; 35.0 ; 178.0 ; 170.0 ; 35.6 ; -3.0 ; 0.0 ; -0.6 ; 183.286 ; 0.0604082 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::WeightedSpanTermExtractor ; 5 ; 0 ; 0 ; 3 ; 467.0 ; 460.0 ; 93.4 ; 440.0 ; 433.0 ; 88.0 ; 27.0 ; 27.0 ; 5.4 ; 23.1429 ; 3.83695 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::OpenBitSetDISI ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 19.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::parser::ParseException ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 170.143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::shingle::ShingleMatrixFilter ; 5 ; 2 ; 0 ; 2 ; 83.0 ; 58.0 ; 16.6 ; 68.0 ; 50.0 ; 13.6 ; 15.0 ; 8.0 ; 3.0 ; 14.0 ; 9.07401 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::regexp::RegexpTunnel ; 3 ; 0 ; 1 ; 2 ; 24.0 ; 17.0 ; 8.0 ; 6.0 ; 5.0 ; 2.0 ; 18.0 ; 17.0 ; 6.0 ; 145.0 ; 17.3571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::SynonymMap ; 7 ; 0 ; 0 ; 3 ; 328.0 ; 313.0 ; 46.8571 ; 324.0 ; 313.0 ; 46.2857 ; 4.0 ; 4.0 ; 0.571429 ; 148.571 ; 27.6943 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::SuggestWordQueue ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 205.143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::TermQueryBuilder ; 4 ; 0 ; 0 ; 2 ; 25.0 ; 16.0 ; 6.25 ; 21.0 ; 13.0 ; 5.25 ; 4.0 ; 12.0 ; 1.0 ; 136.571 ; 36.12 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::utils::ExtractWikipedia ; 5 ; 0 ; 0 ; 2 ; 92.0 ; 88.0 ; 18.4 ; 150.0 ; 145.0 ; 30.0 ; -58.0 ; 0 ; -11.6 ; 66.4286 ; 29.7003 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::ItalianStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::query::QueryAutoStopWordAnalyzer ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 1.0 ; 1.0 ; 2.0 ; 1.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 34.8571 ; 13.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::SwedishStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::ant::IndexTask ; 1 ; 1 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 191.571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentInfos ; 35 ; 5 ; 0 ; 9 ; 1117.0 ; 483.0 ; 31.9143 ; 375.0 ; 62.0 ; 10.7143 ; 742.0 ; 445.0 ; 21.2 ; 368.143 ; 275.335 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ParallelMultiSearcher ; 11 ; 0 ; 0 ; 5 ; 297.0 ; 249.0 ; 27.0 ; 254.0 ; 170.0 ; 23.0909 ; 43.0 ; 79.0 ; 3.90909 ; 246.143 ; 15.5748 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::CloseReaderTask ; 3 ; 0 ; 0 ; 2 ; 46.0 ; 43.0 ; 15.3333 ; 46.0 ; 43.0 ; 15.3333 ; 0.0 ; 0.0 ; 0.0 ; 90.5714 ; 10.9658 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentTermDocs ; 20 ; 5 ; 0 ; 8 ; 301.0 ; 77.0 ; 15.05 ; 241.0 ; 80.0 ; 12.05 ; 60.0 ; 67.0 ; 3.0 ; 368.143 ; 198.82 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::MultiFieldQueryParser ; 29 ; 5 ; 0 ; 8 ; 702.0 ; 192.0 ; 24.2069 ; 556.0 ; 202.0 ; 19.1724 ; 146.0 ; 105.0 ; 5.03448 ; 345.714 ; 176.561 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::AbstractBenchmarker ; 3 ; 0 ; 0 ; 2 ; 2.0 ; 1.0 ; 0.666667 ; 2.0 ; 1.0 ; 0.666667 ; 0.0 ; 0.0 ; 0.0 ; 99.0 ; 19.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::FastCharStream ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 187.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::MultiTermQuery ; 18 ; 2 ; 0 ; 7 ; 99.0 ; 30.0 ; 5.5 ; 162.0 ; 56.0 ; 9.0 ; -63.0 ; 15.0 ; -3.5 ; 368.143 ; 109.758 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedIndexWriter ; 4 ; 0 ; 0 ; 3 ; 92.0 ; 80.0 ; 23.0 ; 90.0 ; 79.0 ; 22.5 ; 2.0 ; 1.0 ; 0.5 ; 29.8571 ; 16.0932 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanClause ; 19 ; 4 ; 0 ; 8 ; 234.0 ; 102.0 ; 12.3158 ; 194.0 ; 62.0 ; 10.2105 ; 40.0 ; 94.0 ; 2.10526 ; 368.143 ; 159.803 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::QueryFilter ; 10 ; 2 ; 0 ; 5 ; 100.0 ; 27.0 ; 10.0 ; 162.0 ; 51.0 ; 16.2 ; -62.0 ; 9.0 ; -6.2 ; 322.286 ; 95.0971 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::Tokenizer ; 9 ; 0 ; 0 ; 6 ; 47.0 ; 13.0 ; 5.22222 ; 62.0 ; 51.0 ; 6.88889 ; -15.0 ; 9.0 ; -1.66667 ; 368.143 ; 206.584 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::RAMFile ; 7 ; 1 ; 0 ; 5 ; 101.0 ; 55.0 ; 14.4286 ; 66.0 ; 51.0 ; 9.42857 ; 35.0 ; 52.0 ; 5.0 ; 246.857 ; 137.301 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::ReutersDocMaker ; 11 ; 3 ; 0 ; 3 ; 203.0 ; 121.0 ; 18.4545 ; 224.0 ; 121.0 ; 20.3636 ; -21.0 ; 11.0 ; -1.90909 ; 90.5714 ; 12.6594 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::SpellChecker ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 205.143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::stats::TimeData ; 3 ; 0 ; 0 ; 2 ; 103.0 ; 102.0 ; 34.3333 ; 104.0 ; 102.0 ; 34.6667 ; -1.0 ; 0.0 ; -0.333333 ; 99.0 ; 19.5229 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::payloads::PayloadSpanUtil ; 2 ; 1 ; 0 ; 2 ; 2.0 ; 1.0 ; 1.0 ; 2.0 ; 1.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 7.0 ; 2.14286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanQueue ; 3 ; 1 ; 0 ; 2 ; 3 ; 1 ; 1.0 ; 3 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 244.714 ; 0.619048 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::MemoryIndex ; 36 ; 2 ; 0 ; 9 ; 1239.0 ; 886.0 ; 34.4167 ; 1043.0 ; 886.0 ; 28.9722 ; 196.0 ; 78.0 ; 5.44444 ; 179.286 ; 65.7761 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedDocument ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 29.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Sort ; 16 ; 1 ; 0 ; 7 ; 331.0 ; 145.0 ; 20.6875 ; 216.0 ; 102.0 ; 13.5 ; 115.0 ; 65.0 ; 7.1875 ; 242.143 ; 20.4074 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::Payload ; 6 ; 0 ; 0 ; 2 ; 397.0 ; 167.0 ; 66.1667 ; 312.0 ; 163.0 ; 52.0 ; 85.0 ; 42.0 ; 14.1667 ; 81.8571 ; 62.0507 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravTask ; 6 ; 1 ; 0 ; 3 ; 87.0 ; 57.0 ; 14.5 ; 61.0 ; 57.0 ; 10.1667 ; 26.0 ; 21.0 ; 4.33333 ; 90.5714 ; 10.5747 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::TernaryTree ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 20.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianAnalyzer ; 9 ; 0 ; 0 ; 4 ; 9 ; 1 ; 1.0 ; 9 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 316.286 ; 52.4127 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LowerCaseTokenizer ; 6 ; 2 ; 0 ; 4 ; 38.0 ; 13.0 ; 6.33333 ; 111.0 ; 51.0 ; 18.5 ; -73.0 ; 1.0 ; -12.1667 ; 368.143 ; 99.1805 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::QueryTermExtractor ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 234.714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::HungarianStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::SimpleHTMLEncoder ; 3 ; 1 ; 0 ; 2 ; 9.0 ; 8.0 ; 3.0 ; 3.0 ; 1.0 ; 1.0 ; 6.0 ; 7.0 ; 2.0 ; 191.429 ; 26.9206 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PrefixQuery ; 18 ; 2 ; 0 ; 7 ; 79.0 ; 25.0 ; 4.38889 ; 140.0 ; 51.0 ; 7.77778 ; -61.0 ; 13.0 ; -3.38889 ; 368.143 ; 137.796 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::standard::StandardAnalyzer ; 22 ; 3 ; 0 ; 9 ; 320.0 ; 100.0 ; 14.5455 ; 151.0 ; 51.0 ; 6.86364 ; 169.0 ; 98.0 ; 7.68182 ; 368.143 ; 239.629 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::FieldSelectorResult ; 8 ; 1 ; 0 ; 4 ; 167.0 ; 96.0 ; 20.875 ; 115.0 ; 96.0 ; 14.375 ; 52.0 ; 32.0 ; 6.5 ; 121.571 ; 66.6801 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TopFieldDocs ; 6 ; 0 ; 0 ; 3 ; 13.0 ; 6.0 ; 2.16667 ; 12.0 ; 5.0 ; 2.0 ; 1.0 ; 1.0 ; 0.166667 ; 242.143 ; 117.78 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::BufferedDeletes ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 30.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IntBlockPool ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ar::ArabicLetterTokenizer ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SampleComparable ; 2 ; 0 ; 0 ; 2 ; 2 ; 1 ; 1.0 ; 2 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 200.429 ; 33.6429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Searcher ; 24 ; 2 ; 0 ; 8 ; 256.0 ; 68.0 ; 10.6667 ; 133.0 ; 51.0 ; 5.54167 ; 123.0 ; 67.0 ; 5.125 ; 368.143 ; 159.17 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::InvertedDocEndConsumerPerThread ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LengthFilter ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 1.0 ; 1.0 ; 2.0 ; 1.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 240.143 ; 0.642857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PhraseQueue ; 4 ; 1 ; 0 ; 4 ; 26.0 ; 13.0 ; 6.5 ; 58.0 ; 51.0 ; 14.5 ; -32.0 ; 5.0 ; -8.0 ; 368.143 ; 195.225 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::GCJTermDocs ; 2 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 211.0 ; 95.2653 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::regex::JakartaRegexpCapabilities ; 4 ; 0 ; 1 ; 2 ; 43.0 ; 21.0 ; 10.75 ; 6.0 ; 5.0 ; 1.5 ; 37.0 ; 21.0 ; 9.25 ; 145.0 ; 10.4851 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::DOMUtils ; 6 ; 2 ; 0 ; 2 ; 86.0 ; 59.0 ; 14.3333 ; 8.0 ; 3.0 ; 1.33333 ; 78.0 ; 59.0 ; 13.0 ; 136.571 ; 15.794 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::cache::SimpleMapCache ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 19.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::de::GermanAnalyzer ; 4 ; 0 ; 0 ; 1 ; 4 ; 1 ; 1.0 ; 4 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 216.286 ; 5.96429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
